edital_processo,nome_ug,objeto,status,id,produto,unidade,preco_maximo,vl_unit,qtd,vl_total,status,empresa,Valor_Unitario,Valor_Total_Item,Qtd,CNPJ_Vencedor,Nome_da_Empresa
PE 035/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Material Laboratorial e Químico,Suspensão Recursal,132942,"TEMPO DE ATIVIDADE DE PROTROMBINA (TAP), Conjunto de reagentes para determinação do Tempo de Protrombina em amostra de plasma citratado; Reagente pronto para uso, somente para uso diagnóstico in vitro, aplicação manual ou automatizada; Unidade de Fornecimento: 01 Kit com 200 testes OU 2 kits com 100 testes cada. ",kit,-,165,1140,188100,Encerrado com Vencedor,F P RIBEIRO LTDA (27.548.024/0001-36),165.0,188100.0,1140.0,27.548.024/0001-36,F P RIBEIRO LTDA
PE 035/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Material Laboratorial e Químico,Suspensão Recursal,132798,"ROTAVÍRUS, Kit para identificação rápida de Rotavírus em amostra de fezes; Determinação por imunocromatografia para detecção de antígeno/anticorpo nas fezes, método manual; Unidade de Fornecimento: kit com 20 a 25 testes.",kit,-,"126,91",3040,"385806,4",Encerrado com Vencedor,MEGATONS SAUDE LTDA (03.743.294/0001-30),126.91,385806.4,3040.0,03.743.294/0001-30,MEGATONS SAUDE LTDA
PE 035/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Material Laboratorial e Químico,Suspensão Recursal,84684,"PONTEIRA PARA MICROPIPETA, Aplicação: Para uso em micropipeta automática; Descartável; Não estéril; Volume variável entre 10 a 200µl; Cor: amarela; Unidade de Fornecimento: Pacote com 100 unidades.",pacote,-,"1,47",449170,"660279,9",Encerrado com Vencedor,R S HENRIQUES COMERCIO E REPRESENTACOES (13.467.624/0001-65),1.47,660279.9,449170.0,13.467.624/0001-65,R S HENRIQUES COMERCIO E REPRESENTACOES
PE 035/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Material Laboratorial e Químico,Suspensão Recursal,106940,"TUBO DE ENSAIO, Material: Vidro borossilicato; Dimensões: 13x100mm; Sem tampa e sem orla.",unidade,-,"0,29",66000,19140,Encerrado com Vencedor,MEGATONS SAUDE LTDA (03.743.294/0001-30),0.29,19140.0,66000.0,03.743.294/0001-30,MEGATONS SAUDE LTDA
PE 035/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Material Laboratorial e Químico,Suspensão Recursal,115599,"TUBO CAPILAR, Aplicação: Para micro-hematócrito COM HEPARINA (codificação: vermelho); Comprimento: 75mm;  Diâmetro Interno: 1,1mm - 1,2mm; Diâmetro Externo: 1,5mm - 1,6mm; Unidade de Fornecimento: Frasco com 500 unidades.",frasco,-,30,15012,450360,Encerrado com Vencedor,J R BASTOS LTDA (13.244.549/0001-73),30.0,450360.0,15012.0,13.244.549/0001-73,J R BASTOS LTDA
PE 035/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Material Laboratorial e Químico,Suspensão Recursal,115550,"TUBO CAPILAR, Aplicação: Para micro-hematócrito SEM HEPARINA; Comprimento: 75mm; Diâmetro Interno: 1,1mm - 1,2mm; Diâmetro Externo: 1,5mm - 1,6mm; Unidade de Fornecimento: Frasco com 500 unidades.",frasco,-,"24,99",34644,"865753,56",Encerrado com Vencedor,K. E. COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA (07.443.753/0001-10),24.99,865753.56,34644.0,07.443.753/0001-10,K E COMERCIO DE PRODUTOS MEDICOS E HOSPITALARES LTDA
PE 038/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Material Farmacológicos,Adjudicação,114914,"ALBENDAZOL, Forma Farmacêutica: comprimido; Concentração: 400mg.",unidade,.92,"0,54",245700,132678,Encerrado com Vencedor,ULTRAFARMA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA (07.555.491/0001-86),0.54,132678.0,245700.0,07.555.491/0001-86,ULTRAFARMA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA
PE 038/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Material Farmacológicos,Adjudicação,115628,"ENOXAPARINA SÓDICA, Forma Farmacêutica: solução injetável; Concentração: 80mg/0,8ml; Forma De Apresentação: seringa preenchida, com dispositivo de segurança. ",unidade,33.25,"23,63",31400,741982,Encerrado com Vencedor,BLAU FARMACEUTICA S.A  (58.430.828/0001-60),23.63,741982.0,31400.0,58.430.828/0001-60,BLAU FARMACEUTICA SA
PE 038/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Material Farmacológicos,Adjudicação,115398,"ENOXAPARINA SÓDICA, Forma Farmacêutica: solução injetável; Concentração: 60mg/0,6ml; Forma De Apresentação: seringa preenchida, com dispositivo de segurança. ",unidade,26.39,"16,2",60320,977184,Encerrado com Vencedor,BLAU FARMACEUTICA S.A  (58.430.828/0001-60),16.2,977184.0,60320.0,58.430.828/0001-60,BLAU FARMACEUTICA SA
PE 038/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Material Farmacológicos,Adjudicação,115226,"AMBROXOL, Forma Farmacêutica: xarope; Concentração: 30mg/5ml; Forma De Apresentação: frasco  com120 ml.",unidade,8.97,"3,19",56480,"180171,2",Encerrado com Vencedor,"F&R HOSPITALAR IMPORTACAO, EXPORTACAO E DISTRIBUICAO LTDA (51.837.171/0001-00)",3.19,180171.2,56480.0,51.837.171/0001-00,FR HOSPITALAR IMPORTACAO EXPORTACAO E DISTRIBUICAO LTDA
PE 038/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Material Farmacológicos,Adjudicação,110419,"ANFOTERICINA B, Tipo: LIPOSSOMAL, Forma Farmacêutica: pó liofilizado, Concentração: 50mg; Forma De Apresentação: frasco ampola.",unidade,3173.34,"2217,5",3180,7051650,Encerrado com Vencedor,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA (04.307.650/0012-98),2217.5,7051650.0,3180.0,04.307.650/0012-98,ONCO PROD DISTRIBUIDORA DE PRODUTOS HOSPITALARES E ONCOLOGICOS LTDA
PE 038/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Material Farmacológicos,Adjudicação,116019,"AMBROXOL, Forma Farmacêutica: xarope pediátrico; Concentração: 15mg/5ml; Forma De Apresentação: frasco com 120ml.",unidade,7.22,"2,8",67880,190064,Encerrado com Vencedor,"F&R HOSPITALAR IMPORTACAO, EXPORTACAO E DISTRIBUICAO LTDA (51.837.171/0001-00)",2.8,190064.0,67880.0,51.837.171/0001-00,FR HOSPITALAR IMPORTACAO EXPORTACAO E DISTRIBUICAO LTDA
PE 038/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Material Farmacológicos,Adjudicação,110421,"ANFOTERICINA B, Forma Farmacêutica: pó liofilizado para solução injetável; Concentração: 50mg; Forma De Apresentação: frasco ampola.",unidade,46.62,"38,13",18900,720657,Encerrado com Vencedor,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA FILIAL (44.734.671/0022-86),38.13,720657.0,18900.0,44.734.671/0022-86,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA FILIAL
PE 038/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aq. de Material Farmacológicos,Adjudicação,115932,"ACICLOVIR, Forma Farmacêutica: pó liofilizado para solução injetável; Concentração: 250mg; Forma De Apresentação: frasco ampola.",unidade,8.12,"6,38",43020,"274467,6",Encerrado com Vencedor,BLAU FARMACEUTICA S.A  (58.430.828/0001-60),6.38,274467.6,43020.0,58.430.828/0001-60,BLAU FARMACEUTICA SA
PE 040/26,FUNDAÇÃO CENTRO DE CONTROLE DE ONCOLOGIA DO ESTADO DO AMAZONAS,Serviços Comuns de Engenharia,Suspensão Recursal,145760,"SERVIÇOS DE MANUTENÇÃO DE EQUIPAMENTOS HOSPITALARES, Contratação de empresa especializada na prestação de Serviço de Manutenção e Conservação de Usina para Geração de Gases Medicinais, com substituição de peças, acessórios e outros componentes, conforme Termo de Referência.",serviço,-,19500,60,1170000,Encerrado com Vencedor,IONTECH SERVICOS HOSPITALARES LTDA (12.372.984/0001-10),19500.0,1170000.0,60.0,12.372.984/0001-10,IONTECH SERVICOS HOSPITALARES LTDA
PE 043/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Material Farmacológico,Adjudicação,118253,"MIDAZOLAM, Forma Farmacêutica: solução injetável; Concentração: 5mg/ml; Forma De Apresentação: ampola com 3ml.",unidade,2.7,"1,6",144100,230560,Encerrado com Vencedor,M BRAZAO DA SILVA (04.378.537/0001-40),1.6,230560.0,144100.0,04.378.537/0001-40,M BRAZAO DA SILVA
PE 043/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Material Farmacológico,Adjudicação,111665,"AMPICILINA, Forma Farmacêutica: pó liofilizado, Concentração: 1g, Forma De Apresentação: frasco-ampola.",unidade,6.65,"4,04",265840,"1073993,6",Encerrado com Vencedor,"F&R HOSPITALAR IMPORTACAO, EXPORTACAO E DISTRIBUICAO LTDA (51.837.171/0001-00)",4.04,1073993.6,265840.0,51.837.171/0001-00,FR HOSPITALAR IMPORTACAO EXPORTACAO E DISTRIBUICAO LTDA
PE 043/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Material Farmacológico,Adjudicação,115583,"TEICOPLANINA, Forma Farmacêutica: pó liofilizado para solução injetável; Concentração: 200 mg; Forma De Apresentação: frasco ampola.",unidade,55.04,"47,2",2532,"119510,4",Encerrado com Vencedor,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA FILIAL (44.734.671/0022-86),47.2,119510.4,2532.0,44.734.671/0022-86,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA FILIAL
PE 043/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Material Farmacológico,Adjudicação,116232,"MISOPROSTOL, Forma Farmacêutica: comprimido vaginal; Concentração: 25mcg. ",unidade,10.13,"10,09",7000,70630,Encerrado com Vencedor,MAPEMI - BRASIL MATERIAIS MEDICOS E ODONTOLOGICOS LTDA (84.487.131/0001-35),10.09,70630.0,7000.0,84.487.131/0001-35,MAPEMI  BRASIL MATERIAIS MEDICOS E ODONTOLOGICOS LTDA
PE 043/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Material Farmacológico,Adjudicação,116370,"LEVOMEPROMAZINA, Forma Farmacêutica: comprimido; Concentração: 25mg. ",unidade,.7,"0,46",435500,200330,Encerrado com Vencedor,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA FILIAL (44.734.671/0022-86),0.46,200330.0,435500.0,44.734.671/0022-86,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA FILIAL
PE 043/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Material Farmacológico,Adjudicação,124608,"LEVETIRACETAM, Forma Farmacêutica: solução oral; Concentração: 100mg/ml; Forma de Apresentação: Frasco com 150 ml. ",unidade,98.83,"37,8",3200,120960,Encerrado com Vencedor,UNI HOSPITALAR CEARA LTDA  (21.595.464/0001-68),37.8,120960.0,3200.0,21.595.464/0001-68,UNI HOSPITALAR CEARA LTDA
PE 043/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Material Farmacológico,Adjudicação,116425,"ETOMIDATO, Forma Farmacêutica: solução injetável; Concentração: 2mg/ml; Forma De Apresentação: frasco ampola com 10ml.  ",unidade,14.78,"9,5",35590,338105,Encerrado com Vencedor,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA FILIAL (44.734.671/0022-86),9.5,338105.0,35590.0,44.734.671/0022-86,CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA FILIAL
PE 043/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Material Farmacológico,Adjudicação,124771,"CEFALEXINA, Forma Farmacêutica: comprimido, cápsula ou drágea; Concentração: 500mg. ",unidade,.69,"0,42",1988000,834960,Encerrado com Vencedor,UNIAO QUIMICA FARMACEUTICA NACIONAL S A (60.665.981/0009-75),0.42,834960.0,1988000.0,60.665.981/0009-75,UNIAO QUIMICA FARMACEUTICA NACIONAL S A
PE 043/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Material Farmacológico,Adjudicação,142407,"MIDAZOLAM, Forma Farmacêutica: solução injetável; Concentração: 5mg/5mL; Unidade de Fornecimento: ampola com 5mL.",unidade,5.19,"1,8",62200,111960,Encerrado com Vencedor,NCA MEDICAL - COMERCIO DE PRODUTOS HOSPITALAR LTDA (08.080.032/0001-56),1.8,111960.0,62200.0,08.080.032/0001-56,NCA MEDICAL  COMERCIO DE PRODUTOS HOSPITALAR LTDA
PE 043/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Material Farmacológico,Adjudicação,134234,"VANCOMICINA, Forma Farmacêutica: pó liofilizado p/ solução injetável - ENDOVENOSO SISTEMA FECHADO; Concentração: 500mg; Unidade de Fornecimento: frasco-ampola + bolsa com diluente. ",unidade,16.57,"10,75",26400,283800,Encerrado com Vencedor,J I D DISTRIBUIDORA DE MEDICAMENTOS LTDA (15.489.853/0001-06),10.75,283800.0,26400.0,15.489.853/0001-06,J I D DISTRIBUIDORA DE MEDICAMENTOS LTDA
PE 043/26,CENTRO DE SERVIÇOS COMPARTILHADOS,Aquisição de Material Farmacológico,Adjudicação,104516,"TIGECICLINA, Forma Farmacêutica: pó liofilizado; Concentração: 50mg; Forma de Apresentação: Frasco-Ampola",unidade,98.36,39,2920,113880,Encerrado com Vencedor,ACCORD FARMACEUTICA LTDA - FILIAL (64.171.697/0004-99),39.0,113880.0,2920.0,64.171.697/0004-99,ACCORD FARMACEUTICA LTDA  FILIAL
